"Tissue","OG","n_pairs","Pairs","gene_name","name_source"
"Kidney","OG_0010895",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","STOM","taeGut_geneID"
"Kidney","OG_0010923",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","PITRM1","taeGut_geneID"
"Kidney","OG_0010934",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CAPN7","taeGut_geneID"
"Kidney","OG_0010950",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","NRP1","taeGut_geneID"
"Kidney","OG_0011031",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","DLX5","taeGut_geneID"
"Kidney","OG_0011045",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","FAS","galGal_geneID"
"Kidney","OG_0011046",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","UACA","taeGut_geneID"
"Kidney","OG_0011060",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC100231740","taeGut_geneID"
"Kidney","OG_0011065",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TOPORS","taeGut_geneID"
"Kidney","OG_0011103",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TMEM41B","taeGut_geneID"
"Kidney","OG_0011114",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","COQ8A","taeGut_geneID"
"Kidney","OG_0011131",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","GLRX2","taeGut_geneID"
"Kidney","OG_0011152",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","VCAM1","taeGut_geneID"
"Kidney","OG_0011163",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","IRF8","galGal_geneID"
"Kidney","OG_0011197",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","PLB1","taeGut_geneID"
"Kidney","OG_0011207",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","CSGALNACT2","taeGut_geneID"
"Kidney","OG_0011210",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TMEM168","taeGut_geneID"
"Kidney","OG_0011251",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ENKD1","galGal_geneID"
"Kidney","OG_0011253",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","EEFSEC","taeGut_geneID"
"Kidney","OG_0011259",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","RPN2","taeGut_geneID"
"Kidney","OG_0011302",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","SGPL1","taeGut_geneID"
"Kidney","OG_0011338",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","NOD1","taeGut_geneID"
"Kidney","OG_0011340",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","AMIGO2","taeGut_geneID"
"Kidney","OG_0011359",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","CLINT1","taeGut_geneID"
"Kidney","OG_0011391",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","EXOC5","taeGut_geneID"
"Kidney","OG_0011416",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC100225363","taeGut_geneID"
"Kidney","OG_0011428",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","MAT2A","taeGut_geneID"
"Kidney","OG_0011442",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CCDC102A","taeGut_geneID"
"Kidney","OG_0011453",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ZNF414","taeGut_geneID"
"Kidney","OG_0011454",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","GLIS2","taeGut_geneID"
"Kidney","OG_0011456",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ZBTB41","taeGut_geneID"
"Kidney","OG_0011462",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SIX4","taeGut_geneID"
"Kidney","OG_0011466",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","GZF1","taeGut_geneID"
"Kidney","OG_0011486",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","VASH1","taeGut_geneID"
"Kidney","OG_0011507",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","HEXA","taeGut_geneID"
"Kidney","OG_0011511",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","COPS7A","taeGut_geneID"
"Kidney","OG_0011513",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","MANEA","taeGut_geneID"
"Kidney","OG_0011518",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PCYOX1","taeGut_geneID"
"Kidney","OG_0011523",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MOCOS","galGal_geneID"
"Kidney","OG_0011527",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","FNTA","taeGut_geneID"
"Kidney","OG_0011528",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","IFRD2","taeGut_geneID"
"Kidney","OG_0011534",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","RMC1","taeGut_geneID"
"Kidney","OG_0011536",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","UFL1","taeGut_geneID"
"Kidney","OG_0011549",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","DNASE1L3","galGal_geneID"
"Kidney","OG_0011559",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","ARHGEF9","parsed_from_gene_id"
"Kidney","OG_0011576",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","EBI3","taeGut_geneID"
"Kidney","OG_0011578",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CREB3","taeGut_geneID"
"Kidney","OG_0011602",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","MBIP","parsed_from_gene_id"
"Kidney","OG_0011623",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PTCD2","taeGut_geneID"
"Kidney","OG_0011635",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","FANCC","taeGut_geneID"
"Kidney","OG_0011683",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","PALD1","taeGut_geneID"
"Kidney","OG_0011706",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","SHPK","galGal_geneID"
"Kidney","OG_0011717",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","WBP4","taeGut_geneID"
"Kidney","OG_0011728",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","CNDP2","taeGut_geneID"
"Kidney","OG_0011752",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","KCNK5","taeGut_geneID"
"Kidney","OG_0011755",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","KLF4","taeGut_geneID"
"Kidney","OG_0011781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TTPA","taeGut_geneID"
"Kidney","OG_0011783",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SIRT1","galGal_geneID"
"Kidney","OG_0011787",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TCAF2","taeGut_geneID"
"Kidney","OG_0011806",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ENDOG","taeGut_geneID"
"Kidney","OG_0011807",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","EXOG","taeGut_geneID"
"Kidney","OG_0011810",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","GOLPH3L","taeGut_geneID"
"Kidney","OG_0011814",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LRR1","taeGut_geneID"
"Kidney","OG_0011818",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","RINT1","taeGut_geneID"
"Kidney","OG_0011823",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","IMPA1","taeGut_geneID"
"Kidney","OG_0011847",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","RETSAT","taeGut_geneID"
"Kidney","OG_0011850",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","ARPC1B","taeGut_geneID"
"Kidney","OG_0011851",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","ELP2","taeGut_geneID"
"Kidney","OG_0011915",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CEBPA","parsed_from_gene_id"
"Kidney","OG_0011916",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CEBPD","taeGut_geneID"
"Kidney","OG_0011957",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","AGTR1","taeGut_geneID"
"Kidney","OG_0011958",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","APLNR","taeGut_geneID"
"Kidney","OG_0011986",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","NOL9","taeGut_geneID"
"Kidney","OG_0011999",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","APCDD1L","taeGut_geneID"
"Kidney","OG_0012094",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","PBXIP1","taeGut_geneID"
"Kidney","OG_0012114",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC100222183","taeGut_geneID"
"Kidney","OG_0012115",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","stringtie_mRNA_14027","parsed_from_gene_id"
"Kidney","OG_0012145",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","C27H17orf113","taeGut_geneID"
"Kidney","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","VCPIP1","taeGut_geneID"
"Kidney","OG_0012182",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","AIP","taeGut_geneID"
"Kidney","OG_0012221",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","BZW1","taeGut_geneID"
"Kidney","OG_0012238",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","stringtie_mRNA_16532","parsed_from_gene_id"
"Kidney","OG_0012249",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","DCLK3","taeGut_geneID"
"Kidney","OG_0012250",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CLDN8","galGal_geneID"
"Kidney","OG_0012334",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","EARS2","taeGut_geneID"
"Kidney","OG_0012361",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","LOC100218042","taeGut_geneID"
"Kidney","OG_0012366",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","CSRP1","taeGut_geneID"
"Kidney","OG_0012393",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","UVSSA","taeGut_geneID"
"Kidney","OG_0012419",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","LOC101234089","taeGut_geneID"
"Kidney","OG_0012421",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","GOLM1","taeGut_geneID"
"Kidney","OG_0012454",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SYNJ2BP","taeGut_geneID"
"Kidney","OG_0012471",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","H1-0","taeGut_geneID"
"Kidney","OG_0012476",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC100220586","taeGut_geneID"
"Kidney","OG_0012478",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC100225322","taeGut_geneID"
"Kidney","OG_0012519",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC100224067","taeGut_geneID"
"Kidney","OG_0012527",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","SERHL2","taeGut_geneID"
"Kidney","OG_0012542",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","VPS41","taeGut_geneID"
"Kidney","OG_0012554",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","TRAPPC11","taeGut_geneID"
"Kidney","OG_0012568",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","ASS1","taeGut_geneID"
"Kidney","OG_0012574",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","AGPS","taeGut_geneID"
"Kidney","OG_0012586",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","MBD4","taeGut_geneID"
"Kidney","OG_0012601",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","CD99","taeGut_geneID"
"Kidney","OG_0012608",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","SPRY3","parsed_from_gene_id"
"Kidney","OG_0012610",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","BMPR1A","taeGut_geneID"
"Kidney","OG_0012636",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TAF3","taeGut_geneID"
"Kidney","OG_0012639",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","HECA","taeGut_geneID"
"Kidney","OG_0012694",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","TMEM14A","taeGut_geneID"
"Kidney","OG_0012695",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","tmem14c","parsed_from_gene_id"
"Kidney","OG_0012696",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","LOC100190710","taeGut_geneID"
"Kidney","OG_0012699",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","AADAT","taeGut_geneID"
"Kidney","OG_0012740",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","stringtie_mRNA_4185","parsed_from_gene_id"
"Kidney","OG_0012781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SIAH1","taeGut_geneID"
"Kidney","OG_0012795",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","FABP3","taeGut_geneID"
"Kidney","OG_0012810",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","VWC2L","taeGut_geneID"
"Kidney","OG_0012845",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TMEM121","taeGut_geneID"
"Kidney","OG_0012858",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","RALBP1","taeGut_geneID"
"Kidney","OG_0012859",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","RALBP1","galGal_geneID"
"Kidney","OG_0012867",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","MRPS9","galGal_geneID"
"Kidney","OG_0012898",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","WDR3","taeGut_geneID"
"Kidney","OG_0012899",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","VWA8","parsed_from_gene_id"
"Kidney","OG_0012927",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","SLC35E2B","taeGut_geneID"
"Kidney","OG_0012930",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ADA2","taeGut_geneID"
"Kidney","OG_0012955",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","TRIM39.2","galGal_geneID"
"Kidney","OG_0012957",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","MDFI","taeGut_geneID"
"Kidney","OG_0012958",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","MDFIC","taeGut_geneID"
"Kidney","OG_0013008",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","HBE","galGal_geneID"
"Kidney","OG_0013079",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","DUSP6","taeGut_geneID"
"Kidney","OG_0013081",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","COPS5","taeGut_geneID"
"Kidney","OG_0013119",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","UROC1","galGal_geneID"
"Kidney","OG_0013120",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","ALAD","taeGut_geneID"
"Kidney","OG_0013139",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","NFIL3","taeGut_geneID"
"Kidney","OG_0013142",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","GORASP2","taeGut_geneID"
"Kidney","OG_0013150",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","SHB","taeGut_geneID"
"Kidney","OG_0013153",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","LSP1","taeGut_geneID"
"Kidney","OG_0013164",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TAMALIN","taeGut_geneID"
"Kidney","OG_0013170",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","EGR1","taeGut_geneID"
"Kidney","OG_0013171",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","EGR2","taeGut_geneID"
"Kidney","OG_0013176",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","FOXC2","taeGut_geneID"
"Kidney","OG_0013197",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","DALRD3","taeGut_geneID"
"Kidney","OG_0013201",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","FGF2","taeGut_geneID"
"Kidney","OG_0013204",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","NRROS","taeGut_geneID"
"Kidney","OG_0013215",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","DGCR8","taeGut_geneID"
"Kidney","OG_0013217",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PGAP4","taeGut_geneID"
"Kidney","OG_0013226",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PLA2G4A","taeGut_geneID"
"Kidney","OG_0013243",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","DEGS2","taeGut_geneID"
"Kidney","OG_0013247",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","ARHGDIA","taeGut_geneID"
"Kidney","OG_0013251",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TMEM19","taeGut_geneID"
"Kidney","OG_0013258",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","ETFDH","taeGut_geneID"
"Kidney","OG_0013298",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","ADAM11","taeGut_geneID"
"Kidney","OG_0013354",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","YBX3","taeGut_geneID"
"Kidney","OG_0013373",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","CXADR","taeGut_geneID"
"Kidney","OG_0013376",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","RARRES1","taeGut_geneID"
"Kidney","OG_0013389",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","CDHR5","taeGut_geneID"
"Kidney","OG_0013438",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TBC1D15","taeGut_geneID"
"Kidney","OG_0013449",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","SCAPER","parsed_from_gene_id"
"Kidney","OG_0013495",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","UBR7","taeGut_geneID"
"Kidney","OG_0013497",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","INTS7","taeGut_geneID"
"Kidney","OG_0013513",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","IDH1","taeGut_geneID"
"Kidney","OG_0013518",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","CD55","galGal_geneID"
"Kidney","OG_0013536",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PGCKA1","taeGut_geneID"
"Kidney","OG_0013552",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","MAMLD1","taeGut_geneID"
"Kidney","OG_0013568",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","BANP","taeGut_geneID"
"Kidney","OG_0013587",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","RCC1L","taeGut_geneID"
"Kidney","OG_0013597",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","MPHOSPH8","taeGut_geneID"
"Kidney","OG_0013603",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","LFNG","taeGut_geneID"
"Kidney","OG_0013611",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","ILRUN","taeGut_geneID"
"Kidney","OG_0013625",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","GHITM","taeGut_geneID"
"Kidney","OG_0013631",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SLC35G1","taeGut_geneID"
"Kidney","OG_0013649",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","PNPT1","taeGut_geneID"
"Kidney","OG_0013669",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","H3-3A","taeGut_geneID"
"Kidney","OG_0013682",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","CORO1B","taeGut_geneID"
"Kidney","OG_0013691",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","TRIM47","taeGut_geneID"
"Kidney","OG_0013698",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","EPB42","taeGut_geneID"
"Kidney","OG_0013700",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CACNG5","taeGut_geneID"
"Kidney","OG_0013725",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","SCNN1G","taeGut_geneID"
"Kidney","OG_0013748",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CCDC125","taeGut_geneID"
"Kidney","OG_0013750",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TMEM237","taeGut_geneID"
"Kidney","OG_0013751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","TGFBR3","taeGut_geneID"
"Kidney","OG_0013753",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","EOGT","taeGut_geneID"
"Kidney","OG_0013783",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","CPQ","taeGut_geneID"
"Kidney","OG_0013800",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","NSUN2","taeGut_geneID"
"Kidney","OG_0013873",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC140681688","taeGut_geneID"
"Kidney","OG_0013890",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","COPS3","taeGut_geneID"
"Kidney","OG_0013927",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","CRYL1","taeGut_geneID"
"Kidney","OG_0013960",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","GPN2","taeGut_geneID"
"Kidney","OG_0013970",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","WDR41","taeGut_geneID"
"Kidney","OG_0013975",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","RFWD3","taeGut_geneID"
"Kidney","OG_0014026",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","CD34","taeGut_geneID"
"Kidney","OG_0014060",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","LCA5","taeGut_geneID"
"Kidney","OG_0014084",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","KLHL22","taeGut_geneID"
"Kidney","OG_0014092",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ZDHHC21","taeGut_geneID"
"Kidney","OG_0014099",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","ZFYVE19","galGal_geneID"
"Kidney","OG_0014111",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","OSCP1","taeGut_geneID"
"Kidney","OG_0014124",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LDLRAP1","taeGut_geneID"
"Kidney","OG_0014148",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","LCAT","taeGut_geneID"
"Kidney","OG_0014185",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC100228630","taeGut_geneID"
"Kidney","OG_0014186",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","ASPA","taeGut_geneID"
"Kidney","OG_0014225",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","SLC25A29","taeGut_geneID"
"Kidney","OG_0014279",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","SDC2","taeGut_geneID"
"Kidney","OG_0014281",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","KNG1","taeGut_geneID"
"Kidney","OG_0014283",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","PLEKHO1","taeGut_geneID"
"Kidney","OG_0014290",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","BFAR","taeGut_geneID"
"Kidney","OG_0014328",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","MIDN","taeGut_geneID"
"Kidney","OG_0014348",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","NUDT7","taeGut_geneID"
"Kidney","OG_0014381",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","SLC10A2","taeGut_geneID"
"Kidney","OG_0014402",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MAEA","taeGut_geneID"
"Kidney","OG_0014428",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","UBE2Z","taeGut_geneID"
"Kidney","OG_0014452",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MLNR","taeGut_geneID"
"Kidney","OG_0014455",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","ACKR3","taeGut_geneID"
"Kidney","OG_0014456",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","GPR182","taeGut_geneID"
"Kidney","OG_0014494",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","BBS10","galGal_geneID"
"Kidney","OG_0014495",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SPHK1","taeGut_geneID"
"Kidney","OG_0014516",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PLA2G12A","taeGut_geneID"
"Kidney","OG_0014526",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","ARL15","taeGut_geneID"
"Kidney","OG_0014540",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","POLR1E","taeGut_geneID"
"Kidney","OG_0014561",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PHB2","taeGut_geneID"
"Kidney","OG_0014602",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","RBM17","taeGut_geneID"
"Kidney","OG_0014629",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MEIS1","parsed_from_gene_id"
"Kidney","OG_0014644",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","IHO1","taeGut_geneID"
"Kidney","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","THY1","taeGut_geneID"
"Kidney","OG_0014664",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","IL2RG","taeGut_geneID"
