OG	sakCan01_Brain	sakCan01_Heart	sakCan01_Kidney	sakCan01_Liver	sakCan01_Muscle	sakCan02_Brain	sakCan02_Kidney	sakCan02_Liver	sakCan02_Muscle	sakCan03_Brain	sakCan03_Heart	sakCan03_Kidney	sakCan03_Liver	sakCan03_Muscle	sakCan04_Heart
OG_0008624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
OG_0008632	11.884	31.917	31.828	38.755	48.223	19.845	67.863	59.907	14.729	31.258	18.218	32.435	25.796	15.609	27.12
OG_0008635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008639	81.109	179.947	0.0	85.873	60.893	16.424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.914
OG_0008649	31.266	0.0	0.0	108.219	104.443	0.0	39.144	44.043	41.366	0.0	78.36	0.0	47.382	0.0	29.668
OG_0008660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008667	78.703	0.0	0.0	82.541	0.0	0.0	0.0	81.681	33.37	0.0	0.0	35.756	0.0	0.0	145.699
OG_0008668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008669	0.0	1.32	0.0	36.254	0.0	0.0	8.383	17.742	0.0	0.0	0.0	0.0	0.0	26.044	0.0
OG_0008672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008673	0.0	0.0	247.046	418.168	0.0	0.0	108.205	996.646	0.0	0.0	101.648	274.505	406.179	0.0	30.321
OG_0008676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.968	0.0	0.0	0.0	93.145
OG_0008677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008678	0.0	0.0	0.0	0.0	0.0	0.0	2.428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.05
OG_0008682	1560.855	146.667	807.895	0.0	0.0	2822.933	474.376	794.0	0.0	2405.214	289.585	0.0	350.835	121.389	0.0
OG_0008683	0.0	532.138	0.0	0.0	421.669	0.0	0.0	404.061	0.0	0.0	0.0	431.413	0.0	0.0	0.0
OG_0008684	0.0	0.0	22.466	16.174	6.9	31.571	5.757	21.517	0.0	0.0	28.366	0.0	28.59	16.181	99.085
OG_0008685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008688	611.336	0.0	983.0	221.0	0.0	0.0	885.0	0.0	200.849	0.0	0.0	490.0	105.0	63.0	144.506
OG_0008689	6421.575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2727.191	0.0	0.0	0.0	0.0	0.0
OG_0008691	218.051	289.467	279.589	221.36	125.181	264.658	381.117	250.733	0.0	214.859	579.212	393.464	278.813	0.0	395.775
OG_0008692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008694	0.0	17.0	12.0	0.0	7.0	4.0	1.0	0.0	3.0	0.0	0.0	17.0	1.0	3.0	34.566
OG_0008700	369.594	0.0	439.8	14.767	7.816	2.407	29.084	0.0	0.0	0.0	0.0	0.0	113.685	0.0	133.046
OG_0008701	86.558	0.0	0.0	139.528	0.0	100.252	0.0	0.0	0.0	179.12	0.0	247.333	214.1	53.281	0.0
OG_0008705	13.502	0.0	7.0	0.0	2.213	3.289	4.0	8.936	0.0	13.675	0.0	0.0	8.519	0.0	10.171
OG_0008706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008720	0.0	186.114	408.668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.614	215.863	0.0	0.0
OG_0008722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008724	441.502	123.8	228.202	0.0	56.735	0.0	279.722	160.313	212.931	203.157	168.187	180.469	0.0	0.0	372.916
OG_0008727	183.687	368.853	301.326	181.626	308.143	299.809	618.187	446.861	787.494	145.527	270.0	257.689	116.087	164.0	441.641
OG_0008735	0.0	0.0	53.617	236.845	48.274	0.0	0.0	501.839	0.0	149.006	49.422	54.0	121.0	18.0	56.53
OG_0008737	8.463	118.435	119.206	0.0	110.21	2.548	17.373	63.872	56.273	11.694	81.088	114.687	0.0	0.0	8.506
OG_0008738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008747	0.0	18.915	0.0	0.0	0.0	0.0	0.0	0.0	15.903	0.0	136.403	0.0	0.0	0.0	43.277
OG_0008749	0.0	0.0	75.301	0.0	19.26	0.0	0.0	0.0	0.0	328.608	0.0	0.0	0.0	0.0	0.0
OG_0008750	11.0	14.0	71.0	35.0	4.0	8.0	35.0	42.0	5.0	11.0	15.0	56.0	29.0	6.0	8.523
OG_0008751	821.439	171.404	532.0	153.04	147.0	857.0	482.642	301.867	197.0	610.0	344.0	473.912	149.553	62.695	235.961
OG_0008753	73.774	0.0	0.0	0.0	0.0	148.813	21.846	0.0	0.0	0.0	18.883	0.0	0.0	0.0	73.388
OG_0008756	3.0	4.0	3.0	110.193	0.0	6.406	0.0	54.538	4.0	6.0	34.398	11.584	245.55	4.0	6.0
OG_0008758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008762	381.051	103.868	0.0	0.0	57.851	0.0	76.925	197.777	0.0	203.54	73.616	198.96	0.0	0.0	206.677
OG_0008766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008769	0.0	0.0	74.466	0.0	0.0	141.083	0.0	0.0	0.0	85.129	31.416	51.147	0.0	0.0	0.0
OG_0008770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.333
OG_0008771	3.258	0.0	0.0	0.0	0.0	0.0	2.589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.462
OG_0008772	0.0	2.0	8360.927	515.985	0.0	1.0	13389.171	214.0	0.0	0.0	6.0	4637.766	35.0	0.0	0.0
OG_0008773	0.0	161.698	162.791	194.457	0.0	0.0	42.222	73.824	9.766	0.0	1132.878	652.658	787.467	481.891	514.985
OG_0008778	1890.143	1060.08	0.0	0.0	557.041	111.845	30.719	0.0	0.0	0.0	0.0	629.981	0.0	0.0	757.982
OG_0008780	0.0	0.0	98.806	88.923	0.0	0.0	371.394	284.949	6.569	0.0	0.0	312.725	62.665	131.733	0.0
OG_0008781	587.314	0.0	0.0	390.97	589.603	350.146	0.0	36.406	0.0	0.0	1308.008	0.0	0.0	0.0	1221.222
OG_0008782	9.0	7.0	0.0	0.0	1075.0	4.0	0.0	0.0	807.66	0.5	0.0	0.0	0.0	0.001	258.0
OG_0008783	0.0	710.883	0.0	0.0	1309.592	0.0	109.242	0.0	2767.832	318.537	0.0	71.219	0.0	1141.714	2320.846
OG_0008787	603.324	0.0	222.6	270.716	753.212	537.772	480.938	1048.242	1219.71	415.888	136.796	348.61	740.058	397.622	99.874
OG_0008789	87.85	0.0	36.405	12.851	0.0	116.822	19.912	38.45	20.952	15.67	48.106	16.45	27.318	0.0	6.851
OG_0008790	56.443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008791	315.685	0.0	326.514	0.0	0.0	496.0	461.447	0.0	261.965	231.06	248.039	275.371	131.678	114.641	350.69
OG_0008795	0.0	0.0	0.0	0.0	0.0	6.635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008797	623.43	214.306	309.569	308.423	205.025	995.0	363.869	265.477	146.808	538.286	238.565	269.44	148.163	103.854	260.116
OG_0008802	347.903	102.451	190.988	46.21	45.141	26.885	30.0	3.231	2.996	233.832	162.955	213.321	115.654	77.0	145.374
OG_0008804	667.229	41.212	185.408	2.0	0.0	0.0	73.446	0.0	0.0	637.68	19.142	205.974	0.0	0.0	104.206
OG_0008805	494.433	53.639	0.0	0.0	0.0	874.312	0.0	0.0	0.0	308.072	89.588	11.782	0.0	0.0	18.15
OG_0008811	0.0	0.0	0.0	18.112	0.0	26.086	0.0	0.0	12.0	0.0	0.0	0.0	27.842	13.479	0.0
OG_0008813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008818	31.246	66.408	48.488	26.479	72.382	84.982	57.265	57.541	36.524	34.342	11.024	26.571	17.078	11.261	34.158
OG_0008820	379.731	137.152	0.0	76.832	0.0	0.0	215.934	0.0	0.0	0.0	65.019	0.0	44.843	0.0	0.0
OG_0008822	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008823	802.774	0.0	0.0	0.0	337.208	0.0	0.0	0.0	340.122	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008824	0.0	11953.457	0.0	0.0	31857.676	1.0	0.0	0.0	14161.392	2.0	6694.147	33.145	3.0	10499.763	7729.063
OG_0008825	1306.724	4.0	10.0	7.0	66.009	808.011	4.0	0.0	11.33	1313.593	0.0	24.037	0.0	31.178	18.095
OG_0008826	20.15	17.756	13.29	0.0	0.0	0.0	28.554	0.0	0.0	0.0	17.394	10.35	0.0	0.0	69.498
OG_0008833	28.0	0.0	1.0	0.0	0.0	86.185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008834	125.391	0.0	142.846	0.0	36.278	0.0	129.014	48.02	53.543	0.0	29.459	71.555	10.172	0.0	112.304
OG_0008835	0.0	0.0	0.0	0.0	3.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008836	578.09	76.859	114.935	0.0	69.953	0.0	0.0	49.883	130.772	200.907	0.0	137.616	0.0	16.303	248.966
OG_0008837	1497.44	88.332	63.0	0.0	62.865	377.831	35.334	0.0	46.673	446.809	279.735	215.928	37.575	23.96	165.702
OG_0008838	0.0	5.0	12.0	4.0	7.0	23.0	4.0	0.0	0.0	13.0	0.0	0.0	10.0	1.0	6.0
OG_0008845	58.926	0.0	6.474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.55	0.0	0.0
OG_0008848	362.0	11.0	18.0	5.0	6.0	9.0	1.124	1.0	0.0	87.0	6.0	28.0	0.0	1.122	6.0
OG_0008852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008854	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.539	0.0	0.0	0.0
OG_0008858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008860	0.0	0.0	1.798	0.0	1.298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008863	115.706	200.705	6.046	6.16	159.909	0.0	0.0	6.141	35.561	27.658	16.145	5.888	0.0	38.918	76.215
OG_0008864	17.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
OG_0008865	0.0	0.0	0.0	29.276	0.0	3.031	0.0	0.0	0.0	0.0	1.685	0.0	3.249	0.0	1.0
OG_0008871	0.0	0.0	0.0	0.0	0.0	1.434	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
OG_0008876	363.737	1.014	41.605000000000004	140.06	1304.949	0.0	0.0	1.038	0.0	0.0	0.0	0.0	0.0	88.429	0.0
OG_0008879	0.0	662.0	128469.0	118638.0	37.0	581.0	151279.441	222336.664	1170.0	4.0	15337.0	112405.0	167678.0	52.0	449.0
OG_0008880	9747.955	3424.607	1360.686	124.879	192.507	10252.124	454.476	51.353	159.775	9711.623	1554.171	1313.127	112.44	91.746	4019.948
OG_0008889	1.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
OG_0008890	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
OG_0008898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008901	35.889	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	20.947	0.0	0.0	0.0	0.0	0.0
OG_0008903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.292	0.0	0.0	0.0	0.0	0.0
OG_0008915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.046	0.0	0.0
OG_0008916	0.0	0.0	454.353	0.0	0.0	0.0	1149.695	0.0	0.0	0.0	0.0	401.071	0.0	0.0	0.0
OG_0008917	0.0	0.0	4.0	0.0	30.418	1.0	0.0	2.0	5.0	0.0	2.0	5.0	1.0	1.0	2.0
OG_0008919	6.628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.678	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008923	0.0	0.0	67.287	0.0	0.0	4.98	525.39	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
OG_0008928	366.237	145.392	135.395	67.997	183.983	606.265	210.464	304.581	146.514	374.487	183.87	142.511	132.811	126.988	195.015
OG_0008933	2218.288	1305.43	1976.049	836.405	1350.896	1890.211	1013.386	624.197	321.841	1222.141	651.186	1504.239	569.273	217.213	871.56
OG_0008935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008941	0.0	84.508	0.0	0.0	0.0	0.0	0.0	0.0	28.567	23.982	0.0	0.0	0.0	21.595	98.148
OG_0008942	17.84	0.0	0.0	0.0	24.632	0.0	5.606	0.0	0.0	0.0	0.0	0.0	0.0	54.515	0.0
OG_0008949	0.0	0.0	0.0	0.0	0.0	0.0	1.357	1.531	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008955	0.0	202.812	29.794	0.0	82.509	0.0	31.079	0.0	0.0	0.0	232.762	0.0	0.0	9.788	205.044
OG_0008956	463.939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273.777	0.0	0.0	0.0	0.0	0.0
OG_0008957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008958	0.0	0.0	0.0	0.0	0.0	18.567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.973
OG_0008959	7.948	0.0	3.667	1.197	0.0	0.0	11.123	1.581	0.0	4.453	0.0	0.0	0.0	1.04	0.0
OG_0008966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0008970	5998.338	166.0	126.0	95.0	96.0	3076.238	79.0	41.374	53.0	2490.737	82.333	111.0	55.0	30.0	183.667
OG_0008971	5306.003	1894.0	3965.09	2757.0	948.51	8061.726	2750.7039999999997	3853.894	1466.443	5639.8730000000005	1827.699	4505.584	2949.63	460.0	2571.574
OG_0008978	67.371	11.715	0.0	56.655	0.0	0.0	21.945	42.268	5.661	0.0	0.0	83.592	0.0	0.0	0.0
OG_0008979	1881.117	0.5	1.5	0.5	1.0	1743.503	3.0	0.0	12.0	985.0	0.5	0.0	0.0	0.0	1.1
OG_0009005	49.653	0.0	0.0	0.0	29.441	0.0	0.0	4.765	13.766	32.114	412.521	0.0	0.0	0.0	0.0
OG_0009007	118.904	56.509	40.691	145.0	96.134	167.334	0.0	89.0	0.0	93.112	17.018	66.224	47.844	41.855	32.161
OG_0009008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.483
OG_0009009	1365.519	359.101	160.30599999999998	91.514	5.0	9.0	21.833	53.72	31.788	14.0	149.169	88.305	29.0	109.536	335.41
OG_0009010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009011	0.0	6.402	3.925	0.0	5.448	0.0	1.697	1.127	0.0	22.302	10.171	1.23	4.092	0.0	1.128
OG_0009012	6.0	35.0	35.0	147.0	20.214	16.0	40.487	313.938	8.0	4.308	122.583	66.0	431.937	6.0	49.266
OG_0009013	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.417	0.0	0.0	0.0	0.0
OG_0009014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009015	0.0	0.0	0.0	581.613	539.753	0.0	0.0	0.0	480.806	0.0	291.059	274.049	234.262	0.0	0.0
OG_0009016	0.0	0.0	0.0	0.0	1944.096	0.0	0.0	0.0	2884.648	0.0	0.0	0.0	0.0	1050.153	0.0
OG_0009018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009022	0.0	0.0	0.0	0.0	24.109	207.523	0.0	77.338	0.0	119.062	0.0	31.204	17.637	0.0	0.0
OG_0009023	0.0	28.994	66.634	0.0	0.0	3.29	15.057	12.139	6.131	0.0	0.0	0.0	0.0	12.444	0.0
OG_0009024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009026	0.0	0.0	0.0	0.0	0.0	0.0	287.954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009027	0.0	28.668	0.0	4.721	82.659	129.937	0.0	29.07	153.32	0.0	0.0	0.0	0.0	22.987	0.0
OG_0009028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009030	0.0	0.0	119.27	39.0	0.0	420.761	30.18	0.0	0.0	236.152	0.0	72.645	20.114	24.203	0.0
OG_0009031	13.329	285.325	367.978	104.082	189.336	599.344	0.0	85.233	0.0	1108.091	0.0	0.0	0.0	59.467	18.386
OG_0009036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.869	0.0	0.0
OG_0009049	705.135	210.468	162.281	82.629	90.71	630.692	107.583	108.633	165.154	818.2239999999999	72.206	102.304	41.649	28.859	93.274
OG_0009055	100.033	8.0	40.0	7.796	16.416	683.946	6.0	3.0	11.0	114.309	21.952	11.936	9.172	0.0	18.548000000000002
OG_0009056	952.606	0.0	1.0	0.0	1.0	636.054	2.0	0.0	0.0	1073.967	0.0	0.56	0.0	0.0	0.0
OG_0009060	96.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009061	0.0	0.0	0.0	0.0	0.0	11.465	8.0	0.0	0.0	6.813	1.0	4.589	5.0	2.0	0.0
OG_0009062	933.213	0.0	0.0	0.0	0.0	1234.928	0.0	0.0	13.0	466.077	0.0	0.0	0.0	1.0	0.0
OG_0009063	25.787	0.0	269.089	189.882	0.0	0.0	0.0	0.0	0.0	188.156	0.0	0.0	0.0	0.0	0.0
OG_0009065	43.472	28.609	0.0	0.0	0.0	0.0	30.147	0.0	29.887	44.272	28.365	0.0	0.0	0.0	76.529
OG_0009069	23.999	90.698	185.552	65.379	38.751	0.0	4.255	10.994	0.0	16.19	303.965	111.849	214.159	101.391	285.87
OG_0009072	0.0	1.551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.421	1.268	0.0	1.101	1.35
OG_0009088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009094	0.0	0.0	60.969	0.0	0.0	0.0	61.459	0.0	0.0	0.0	0.0	91.948	0.0	0.0	0.0
OG_0009105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.108	0.0	0.0	0.0	0.0	0.0
OG_0009106	0.0	0.0	0.0	139.988	0.0	0.0	0.0	398.217	6.991	0.0	8.852	0.0	144.558	0.0	0.0
OG_0009109	0.0	0.0	1087.438	66.893	0.0	0.0	1190.452	32.953	9.832	7.652	17.829	647.275	0.0	0.0	0.0
OG_0009112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009114	8.013	0.0	0.0	0.0	0.0	16.266	0.0	0.0	0.0	14.343	0.0	0.0	0.0	0.0	0.0
OG_0009115	41.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009123	46.291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.227	0.0	0.0	0.0	0.0	0.0
OG_0009124	585.965	277.906	0.0	0.0	1.5	604.707	832.1949999999999	0.0	282.109	621.716	8.847	74.504	0.0	0.0	0.0
OG_0009125	0.0	34.808	33.533	135.966	7.364	0.0	38.621	59.67	43.899	4.931	0.0	42.492	0.0	0.0	19.566
OG_0009127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.415	0.0	0.0	0.0
OG_0009133	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009134	0.0	12.748000000000001	16.197	185.226	74.662	0.0	0.0	4.367	125.142	0.0	12.7	0.0	72.351	301.814	1.928
OG_0009137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009140	0.0	1.0	0.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	12.0	0.0	0.0
OG_0009142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.267	0.0	0.0	0.0	0.0
OG_0009146	1215.918	1424.125	859.988	745.921	620.723	1675.836	980.762	1092.0	357.284	1173.565	655.479	726.515	557.194	138.235	757.188
OG_0009149	0.0	0.0	0.0	0.0	0.0	0.0	1.332	0.0	0.0	0.0	0.0	2.151	0.0	0.0	0.0
OG_0009150	722.89	44.186	133.74	50.166	42.795	356.24	40.379	5.612	24.723	374.096	98.929	122.97	55.738	35.851	51.239
OG_0009155	0.0	0.0	0.0	0.0	0.0	1.322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009163	1691.69	82.486	0.0	0.0	0.0	103.917	0.0	635.849	45.884	1104.065	1185.149	1156.669	0.0	0.0	0.0
OG_0009165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
OG_0009166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009167	0.0	0.0	11.0	37.57	19.781	9.986	0.0	2.208	2.571	0.0	35.802	0.0	34.785	0.0	144.03
OG_0009171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.529	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009177	28.559	24.913	27.239	0.0	12.443	13.61	98.186	150.391	11.338	19.149	20.557	28.27	8.823	0.0	10.548
OG_0009178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009183	745.468	241.18099999999998	53.547	13.56	81.472	286.769	297.469	0.0	0.0	1185.686	202.424	140.917	25.644000000000002	105.225	235.341
OG_0009184	113.624	0.0	0.0	31.34	0.0	0.0	0.0	9.354	1.749	222.112	0.0	0.0	48.976	9.0	0.0
OG_0009185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009190	1.0	1.288	5.546	1.21	0.0	0.0	2.0	2.721	0.0	0.0	4.305	12.0	4.0	2.0	9.744
OG_0009191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0009198	851.127	0.0	361.51	177.751	0.0	91.338	0.0	52.566	161.70600000000002	633.332	370.14	315.33299999999997	169.387	80.0	337.91200000000003
OG_0009201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
