OG	thaBer01_Brain	thaBer01_Heart	thaBer01_Liver	thaBer01_Muscle	thaBer02_Brain	thaBer02_Heart	thaBer02_Liver	thaBer02_Muscle	thaBer03_Brain	thaBer03_Heart	thaBer03_Liver	thaBer03_Muscle
OG_0015102	153.153	133.583	11.436	69.524	129.271	141.932	0.0	60.064	267.157	250.719	7.696	93.806
OG_0015103	102.862	0.0	52.849	44.097	146.164	0.0	47.198	76.377	0.0	54.403	0.0	0.0
OG_0015109	19.0	7.0	0.0	14.0	33.0	5.0	0.0	0.0	27.0	24.0	0.0	21.228
OG_0015118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015122	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
OG_0015124	0.0	0.0	0.0	0.0	3.893	0.0	0.0	0.0	1.965	0.0	0.0	0.0
OG_0015126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015128	447.697	0.0	0.0	512.803	1231.0	0.0	0.0	0.0	854.248	153.485	0.0	756.342
OG_0015139	135.731	61.807	284.308	10.089	217.901	73.689	206.207	8.386	188.454	151.509	220.639	15.0
OG_0015140	0.0	1.637	0.0	5.55	0.0	13.796	0.0	11.542	2.148	4.64	0.0	19.942
OG_0015141	933.05	614.131	2413.576	814.015	646.617	249.703	4024.265	494.511	1149.711	1125.403	1813.306	919.909
OG_0015142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015143	0.0	0.0	17.731	24.722	37.63	0.0	0.0	23.994	0.0	14.629	18.296	37.368
OG_0015146	0.0	0.0	128.028	0.0	4.624	14.0	232.542	62.0	451.218	3.934	0.0	31.618
OG_0015150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015158	162.893	119.65	303.961	608.385	272.348	83.109	588.008	1217.894	245.565	623.715	455.605	1125.455
OG_0015164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015182	25.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
OG_0015183	124.444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015185	535.0	45.0	136.0	21.0	648.925	17.0	156.509	6.0	664.234	57.0	528.0	11.0
OG_0015186	145.618	31.361	6.541	52.835	240.576	0.0	0.0	20.207	242.187	95.648	13.976	25.36
OG_0015187	98.502	17.0	10.726	21.859	80.923	17.542	29.386	0.0	92.658	23.712	0.0	47.08
OG_0015188	0.0	20.427	35.315	35.792	27.899	0.0	50.398	6.072	34.686	167.779	80.999	79.473
OG_0015197	268.853	154.227	215.44	332.811	516.829	271.38	340.703	293.499	401.125	372.674	172.875	350.681
OG_0015198	4.316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.837	0.0	0.0	0.0	0.0
OG_0015224	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
OG_0015228	0.0	5.785	21.623	83.841	8.0	7.724	56.011	0.0	0.0	71.174	165.032	39.778
OG_0015231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
OG_0015240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015246	1311.0	819.0	3079.476	770.0	1475.81	832.324	4922.275	742.0	1905.0	3092.245	1719.0	848.799
OG_0015257	21.954	56.278	125.538	60.804	15.457	157.889	183.296	204.462	147.979	226.684	88.539	63.82
OG_0015260	594.35	19.0	33.0	51.0	1164.568	16.0	31.806	18.905	1243.874	37.785	16.0	41.0
OG_0015262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015265	124.0	1.0	0.0	0.0	252.0	0.0	0.0	0.0	392.0	2.0	0.0	0.0
OG_0015266	222.465	15.359	47.999	71.158	76.436	29.946	54.515	57.833	62.774	39.42	11.28	73.596
OG_0015269	668.0	188.123	0.0	0.0	676.963	0.0	0.0	0.0	0.0	0.0	82.311	0.0
OG_0015270	17.0	0.0	0.0	0.0	35.0	2.0	0.0	0.0	41.0	0.0	0.0	0.0
OG_0015271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.31	0.0	0.0
OG_0015272	0.0	0.0	0.0	0.0	41.56	157.508	0.0	67.322	0.0	128.765	87.095	46.532
OG_0015278	53.0	44.0	7.0	116.0	112.0	42.0	16.0	101.0	71.0	79.0	7.0	140.0
OG_0015281	98.202	74.31299999999999	342.863	62.403999999999996	331.855	43.648	1084.979	382.924	43.086	290.072	570.193	0.0
OG_0015282	4.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
OG_0015288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015293	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015299	132.311	0.0	0.0	0.0	167.585	0.0	0.0	0.0	216.725	0.0	6.842	0.0
OG_0015301	5.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.727
OG_0015303	2519.0	76.0	1221.324	339.892	4515.351	84.0	2299.0	421.0	6295.253	421.0	623.0	504.0
OG_0015304	0.0	0.0	24.682	0.0	0.0	0.0	32.207	0.0	0.0	0.0	0.0	0.0
OG_0015312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.278	0.0	6.768	0.0	0.0
OG_0015313	0.0	0.0	20.0	0.0	24.476	25.0	0.0	38.0	0.0	0.0	0.0	84.0
OG_0015319	0.0	39.405	29.249	0.0	0.0	13.181	27.24	53.349	0.0	0.0	32.276	86.16
OG_0015324	10.802	0.0	0.0	2.0	31.373	4.0	0.0	0.0	13.443	3.764	0.0	5.0
OG_0015331	8.0	0.0	0.0	1.0	11.0	1.0	0.0	3.0	29.0	7.0	3.0	3.0
OG_0015333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.133	0.0	0.0	0.0
OG_0015334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.441	0.0	0.0	0.0
OG_0015336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015337	4.114	1.928	13.064	0.0	58.86	13.582	23.57	9.531	43.299	18.012	2.447	23.4
OG_0015339	99.962	18.722	21.376	111.533	114.97	0.0	185.294	80.189	128.56	35.937	33.942	111.1
OG_0015340	422.518	163.604	462.554	569.369	643.291	106.072	590.239	629.379	658.69	524.322	312.409	747.746
OG_0015346	16.345	32.77	67.752	31.405	55.71	131.695	151.633	0.0	78.328	43.962	137.515	145.651
OG_0015353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015355	0.0	61.601	129.443	0.0	167.366	146.733	103.255	105.122	113.726	156.505	155.357	216.404
OG_0015357	222.218	146.369	131.06900000000002	83.637	367.534	215.41600000000003	338.718	949.212	649.826	973.635	258.119	684.933
OG_0015362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.898	0.0
OG_0015374	0.0	0.0	0.0	0.0	0.0	0.0	138.796	0.0	0.0	0.0	150.159	170.674
OG_0015375	112.868	12.009	133.343	32.555	195.83	0.0	259.94	0.0	112.229	87.586	0.0	20.873
OG_0015376	179.0	66.0	157.0	121.0	286.0	216.0	279.0	133.0	325.0	222.0	87.0	156.0
OG_0015379	0.0	1.282	0.0	0.0	0.0	3.407	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015383	510.801	116.32	270.9	547.386	1059.164	757.25	493.217	562.797	1083.623	995.071	818.487	784.89
OG_0015385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015396	0.0	12.932	0.0	0.0	60.749	0.0	9.671	0.0	0.0	0.0	0.0	0.0
OG_0015401	758.428	27.704	133.668	41.996	1112.86	126.184	103.818	20.555	794.084	86.939	1314.712	0.0
OG_0015405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015433	0.0	0.0	0.0	42.837	0.0	0.0	40.382	0.0	0.0	0.0	0.0	0.0
OG_0015438	0.0	1.899	10.061	28.388	0.0	23.535	56.816	0.0	0.0	11.606	192.491	11.244
OG_0015439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015443	0.0	0.0	0.0	0.0	0.0	50.096	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015444	28.628	0.0	5.321	2.0	55.414	0.0	0.0	0.0	69.557	0.0	7.416	1.0
OG_0015445	23.431	10.485	137.106	3.99	0.0	68.355	189.193	0.0	0.0	28.029	46.006	0.0
OG_0015446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015447	0.0	0.0	0.0	0.0	0.0	3.02	0.0	0.0	0.0	1.147	3.22	0.0
OG_0015449	0.0	0.0	44.089	0.0	0.0	0.0	83.629	0.0	0.0	0.0	49.719	0.0
OG_0015450	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015454	1.362	0.0	1.944	12.309	0.0	0.0	0.0	0.0	2.288	17.64	7.703	2.194
OG_0015456	5.022	0.0	0.0	0.0	23.249	0.0	0.0	0.0	2.441	0.0	0.0	0.0
OG_0015457	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.74	34.115	0.0	0.0	0.0
OG_0015458	144.061	10.609	0.0	0.0	312.895	262.94	10.044	16.138	155.353	26.305	20.750999999999998	9.179
OG_0015462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
OG_0015463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015464	149.0	233.96	396.477	537.64	702.322	320.57399999999996	587.811	928.707	244.0	1204.415	116.0	1976.13
OG_0015465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015466	10.827	24.181	10.594	49.705	7.214	50.634	14.57	119.44	10.806	38.662	0.0	178.49
OG_0015467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015469	0.0	0.0	0.0	0.0	457.602	1.0	0.0	2.0	0.0	0.0	3.0	0.0
OG_0015473	626.46	67.247	12.97	36.92	710.39	34.258	32.202	30.183	775.133	238.576	17.011	79.34200000000001
OG_0015474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015479	0.0	0.0	0.0	5.595	13.197	0.0	0.0	270.93	31.439	1.078	0.0	37.202
OG_0015480	281.0	0.0	0.0	0.0	353.259	0.0	0.0	0.0	607.096	0.0	0.0	0.0
OG_0015481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
OG_0015483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015493	97.626	315.581	96.417	234.147	290.593	72.065	186.913	81.418	315.991	350.45	111.352	107.582
OG_0015495	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0
OG_0015500	0.0	0.0	9.248	0.0	0.0	46.172	0.0	0.0	0.0	0.0	45.0	0.0
OG_0015501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.765	0.0	15.239
OG_0015502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.723
OG_0015505	2.357	0.0	0.0	0.0	6.0	0.0	0.0	0.0	8.924	0.0	0.0	0.0
OG_0015506	290.399	0.0	4.0	0.0	700.177	1.0	3.0	0.0	851.359	5.0	0.0	4.0
OG_0015507	52.001	71.956	31.951	121.081	93.024	84.522	74.83	131.173	49.907	90.948	54.947	55.117
OG_0015508	0.0	0.0	0.0	0.0	0.0	83.603	0.0	2337.818	0.0	0.0	94.657	1091.914
OG_0015509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.263
OG_0015511	0.0	0.0	0.0	0.0	65.293	0.0	67.566	0.0	0.0	0.0	0.0	0.0
OG_0015512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.871	0.0	0.0	0.0	0.0
OG_0015513	0.0	0.0	0.0	0.0	2.222	0.0	0.0	2.54	0.0	0.0	0.0	0.0
OG_0015514	0.0	42.605	0.0	0.0	33.312	3.782	0.0	0.0	20.512	0.0	10.795	6.421
OG_0015515	776.195	223.131	277.612	358.15	1345.153	99.034	274.187	638.942	1225.322	520.686	263.176	806.319
OG_0015517	8.249	6.499	6.668	20.881	16.346	26.974	8.783	37.814	36.708	9.316	1.166	39.29
OG_0015523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.877	0.0	0.0	0.0	0.0
OG_0015536	98.478	42.0	22.387	19.447	60.992	121.753	78.0	5.999	66.327	112.0	10.491	0.0
OG_0015537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015540	0.0	26.823	0.0	0.0	12.435	135.454	17.955	0.0	12.669	35.645	0.0	44.078
OG_0015541	2.0	0.0	0.0	4.0	3.0	2.0	8.0	1.0	2.0	6.0	6.0	1.0
OG_0015543	1.0	0.0	1.0	3.0	0.0	2.0	0.0	0.0	0.0	3.0	3.0	2.0
OG_0015544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015547	20.884	13.046	15.957	22.173	26.311	68.475	36.002	9.075	18.507	16.599	44.67	19.74
OG_0015548	101.95	33.0	114.215	112.39	209.281	20.098	205.514	106.172	244.865	126.864	71.173	114.182
OG_0015549	0.0	0.0	1.911	1038.274	51.992	0.0	5.84	512.391	0.0	0.0	2.369	408.422
OG_0015550	0.0	6.481	18.861	1.0	417.944	6.974	15.641	6.834	370.328	0.0	0.0	0.0
OG_0015551	0.0	0.0	0.0	0.0	0.0	70.584	0.0	0.0	0.0	0.0	27.586	0.0
OG_0015554	0.0	0.0	0.0	0.0	0.0	131.355	0.0	0.0	64.705	313.834	0.0	361.454
OG_0015558	0.0	32.807	0.0	0.0	0.0	10.138	59.919	15.863	124.981	0.0	0.0	0.0
OG_0015572	0.0	0.0	0.0	25.666	0.0	0.0	0.0	0.0	0.0	7.835	0.0	0.0
OG_0015573	272.219	297.149	142.46	983.361	358.361	262.552	356.467	435.104	369.895	906.649	0.0	245.408
OG_0015581	390.409	99.434	140.078	252.805	470.428	372.612	118.483	244.251	489.493	386.351	105.725	237.073
OG_0015584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.742	0.0	0.0	0.0	0.0
OG_0015586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.429	0.0	0.0
OG_0015588	115.0	49.0	18.0	16.0	180.0	17.0	31.0	24.0	175.0	108.249	22.0	31.882
OG_0015591	0.0	0.0	0.0	0.0	0.0	38.214	28.148	0.0	0.0	0.0	0.0	0.0
OG_0015595	1.0	0.0	1.0	3.0	0.0	4.0	1.0	0.0	4.0	7.0	3.0	4.0
OG_0015600	11.268	0.0	294.038	0.0	0.0	11.833	353.588	0.0	0.0	27.194	412.934	4.511
OG_0015623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015638	0.0	0.0	0.0	10.0	162.004	53.987	0.0	0.0	173.452	0.0	0.0	27.0
OG_0015657	42.517	149.151	25.372	102.163	57.971	46.556	101.358	49.269	60.584	160.302	62.881	18.676
OG_0015673	0.0	0.0	0.0	3.877	0.0	3.48	0.0	0.0	0.0	0.0	0.0	2.0
OG_0015675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015682	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.007
OG_0015686	63.0	14.0	21.0	64.0	85.0	16.0	27.0	92.0	62.0	45.0	18.761	96.0
OG_0015687	0.0	0.0	0.0	0.0	657.82	0.0	0.0	0.0	821.209	571.0	0.0	604.686
OG_0015688	12.654	0.0	0.0	0.0	60.18	22.689	39.749	0.0	41.791	0.0	7.7	0.0
OG_0015691	1.0	0.0	0.0	3.0	2.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0
OG_0015692	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
OG_0015693	8471.828	3306.169	539408.327	0.0	52.12	18434.256	848537.855	10.0	0.0	136.335	363057.431	9.0
OG_0015694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
OG_0015701	0.0	0.0	0.0	2.0	0.0	1.0	0.0	4.0	0.0	0.0	1.0	8.0
OG_0015704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
OG_0015705	0.0	0.0	0.0	145.937	0.0	83.664	0.0	92.231	0.0	149.449	145.423	125.27
OG_0015708	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
OG_0015710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015711	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015719	0.0	1.0	3.0	4.0	6.0	0.0	2.0	2.0	0.0	22.0	14.0	4.0
OG_0015720	33.696	0.0	273.532	0.0	0.0	54.34	329.178	0.0	0.0	0.0	125.661	57.0
OG_0015721	23.677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.817	0.0	0.0
OG_0015722	2626.02	54.0	17.0	272.0	1208.47	163.072	47.0	242.0	1948.187	872.834	210.83100000000002	167.0
OG_0015725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015730	0.0	0.0	0.0	72.824	0.0	72.674	0.0	75.361	0.0	0.0	218.286	95.095
OG_0015731	0.0	52.0	62.0	39.0	0.0	0.0	0.0	0.0	257.0	0.0	0.0	20.775
OG_0015732	0.0	0.0	4.65	2.842	0.0	0.0	4.519	1.0	1.294	2.004	0.0	1.0
OG_0015734	309.381	128.0	18.0	397.497	351.469	22.438	34.0	952.512	413.479	224.191	11.0	1551.255
OG_0015738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015746	238.0	1511.0	49.0	906.0	199.0	510.0	49.0	12100.0	266.0	4984.0	28.0	224.0
OG_0015747	85.0	72.0	6.0	103.0	78.44	36.0	12.0	76.0	52.0	295.0	13.137	109.0
OG_0015748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015757	2.0	0.0	6.0	0.0	1.0	1.0	9.0	1.0	1.0	1.0	0.0	0.0
OG_0015758	5.0	0.0	4.0	0.0	9.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0
OG_0015766	13.0	0.0	17.126	0.0	18.0	16.446	63.963	0.0	38.0	20.064	70.772	0.0
OG_0015769	0.0	0.0	0.0	88.205	0.0	41.089	0.0	0.0	14.239	0.0	0.0	115.384
OG_0015770	395.0	12.0	154.502	16.0	319.399	7.0	137.0	3.0	597.915	12.0	14.0	8.0
OG_0015771	0.0	0.0	1.0	12.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	2.0
OG_0015780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.851	0.0	0.0
OG_0015787	20.711	3.424	0.0	6.847	40.846	4.75	0.0	0.0	4.428	0.0	0.0	7.616
OG_0015788	826.0	785.931	887.763	671.046	1137.0	653.63	940.536	581.872	1257.0	1273.44	403.286	663.729
OG_0015790	0.0	135.074	0.0	212.919	851.125	0.0	446.623	189.626	0.0	0.0	0.0	0.0
OG_0015791	446.412	113.112	178.804	263.529	804.08	556.595	342.32	249.697	767.065	425.822	286.751	399.088
OG_0015792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015794	0.0	0.0	0.0	0.0	19.732	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015796	28.948	77.578	32.367	0.0	15.58	0.0	0.0	0.0	0.0	0.0	0.0	40.053
OG_0015799	14.0	5.0	40.0	0.0	21.713	5.0	54.671	6.0	21.31	45.0	65.816	0.0
OG_0015800	12.028	0.0	0.0	0.0	0.0	0.0	35.976	0.0	0.0	0.0	0.0	4.496
OG_0015802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015803	0.0	90.665	0.0	0.0	45.613	0.0	0.0	278.92	43.987	0.0	0.0	193.635
OG_0015804	148.0	39.0	64.262	46.871	221.0	95.223	120.999	93.076	290.0	154.939	157.881	122.733
OG_0015806	59.812	62.0	37.887	0.0	184.0	60.876	0.0	101.01	76.527	76.145	11.808	53.382
OG_0015810	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.873	0.0
OG_0015813	29.958	0.0	0.0	15.903	38.457	54.805	0.0	0.0	18.415	0.0	13.099	12.131
OG_0015814	0.0	3.615	0.0	0.0	0.0	0.0	4.348	0.0	9.739	0.0	0.0	0.0
OG_0015817	18.469	7.779	20.985	7.489	31.441	52.631	5.247	18.128	19.928	25.034	5.317	118.713
OG_0015819	258.0	41.335	138.831	54.506	359.096	24.36	221.0	42.84	389.372	223.038	153.669	60.797
OG_0015829	566.0	324.0	21359.0	51.0	1.0	985.0	30939.0	94.0	13.0	64.0	8794.0	73.0
OG_0015851	0.0	28.53	43.716	41.825	53.068	0.0	96.496	24.223	87.549	95.144	27.471	77.114
OG_0015860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015862	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015864	9.308	31.0	62.0	5.76	74.0	0.0	117.0	22.0	0.0	135.0	141.0	59.0
OG_0015865	0.0	0.0	0.0	91.455	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015866	4251.0	6.0	1.0	98.0	9198.0	6.0	2.0	89.0	10714.0	56.0	0.0	20.0
OG_0015870	55.0	0.0	0.0	1.0	0.0	24.0	0.0	3.0	0.0	7.0	0.0	3.0
OG_0015871	0.0	0.0	0.0	0.0	0.0	1.101	0.0	0.0	0.0	0.0	1.392	0.0
OG_0015872	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
OG_0015873	91.0	40.0	89.0	41.0	159.0	65.0	171.0	16.0	142.0	113.0	395.0	35.0
OG_0015876	1248.194	0.0	2.369	3.36	2446.331	0.0	6.0	3.129	1427.1680000000001	16.817	1.779	0.0
OG_0015879	0.0	0.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0
OG_0015880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015893	428.0	0.0	44.665	19.0	286.148	0.0	91.599	0.0	1147.0	0.0	5.61	0.0
OG_0015895	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015897	367.203	0.0	0.0	0.0	0.0	0.0	0.0	10.544	0.0	0.0	0.0	0.0
OG_0015898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015902	0.0	44.091	0.0	2.0	0.0	2.674	0.0	8.0	0.0	109.45	1.0	5.0
OG_0015904	1.195	0.0	2.311	0.0	1.236	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015907	308.885	0.0	0.0	0.0	166.869	0.0	0.0	0.0	375.356	1.0	0.0	0.0
OG_0015910	59.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015912	4.0	12.0	0.0	6.793	5.0	0.0	7.0	3.678	5.0	17.0	2.0	2.0
OG_0015913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.139	0.0	0.0	0.0	0.0
OG_0015915	392.0	167.0	2135.0	161.0	400.0	835.413	3387.0	142.0	414.0	522.0	1994.0	192.0
OG_0015916	8.01	0.0	1.75	1.846	4.874	5.209	0.0	0.0	15.942	18.043	1.323	1.705
OG_0015917	11.0	12.0	6.0	19.0	24.0	5.0	13.0	12.0	9.0	10.0	3.0	3.0
OG_0015918	0.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
