"Tissue","OG","n_pairs","Pairs","gene_name","name_source"
"Heart","OG_0018883",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","TMEM275","taeGut_geneID"
"Heart","OG_0018911",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","SMIM19","taeGut_geneID"
"Heart","OG_0018914",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","BCL10","taeGut_geneID"
"Heart","OG_0018921",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","C5H11orf58","taeGut_geneID"
"Heart","OG_0018922",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","NDUFAF4","taeGut_geneID"
"Heart","OG_0018941",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","CYBA","taeGut_geneID"
"Heart","OG_0018951",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","EMC4","taeGut_geneID"
"Heart","OG_0018968",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","PXMP4","taeGut_geneID"
"Heart","OG_0019236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","AQP11","galGal_geneID"
"Heart","OG_0019321",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","COQ2","taeGut_geneID"
"Heart","OG_0019369",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","stringtie_mRNA_23713","parsed_from_gene_id"
"Heart","OG_0019418",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","GMNN","taeGut_geneID"
"Heart","OG_0019477",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","COLEC10","taeGut_geneID"
"Heart","OG_0019487",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","FAM185A","taeGut_geneID"
"Heart","OG_0019534",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","MOSPD1","taeGut_geneID"
"Heart","OG_0019548",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","GMPPB","galGal_geneID"
"Heart","OG_0019558",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","PWP1","taeGut_geneID"
"Heart","OG_0019638",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","MFAP5","taeGut_geneID"
"Heart","OG_0019648",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","CD80","taeGut_geneID"
"Heart","OG_0019667",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","CCDC126","taeGut_geneID"
"Heart","OG_0019688",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","C1QTNF2","taeGut_geneID"
"Heart","OG_0019736",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","ATP5PF","taeGut_geneID"
"Heart","OG_0019760",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","KDELR3","taeGut_geneID"
"Heart","OG_0019762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","KDELR2","taeGut_geneID"
"Heart","OG_0019776",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","SMYD5","taeGut_geneID"
"Heart","OG_0019936",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","CD276","taeGut_geneID"
"Heart","OG_0019973",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","IGFBP4","taeGut_geneID"
"Heart","OG_0019979",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","SOD3","taeGut_geneID"
"Heart","OG_0019998",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","CMPK2","taeGut_geneID"
"Heart","OG_0020033",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","RBM22","taeGut_geneID"
"Heart","OG_0020035",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","LOC100227781","taeGut_geneID"
"Heart","OG_0020210",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","MALSU1","taeGut_geneID"
"Heart","OG_0020216",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","OTUD1","taeGut_geneID"
"Heart","OG_0020237",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","RNF7","taeGut_geneID"
"Heart","OG_0020309",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","MRPL44","taeGut_geneID"
"Heart","OG_0020310",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","NUDT19","taeGut_geneID"
"Heart","OG_0020363",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","PSMD3","taeGut_geneID"
"Heart","OG_0020385",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","THYN1","taeGut_geneID"
"Heart","OG_0020422",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","WASF3","parsed_from_gene_id"
"Heart","OG_0020500",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","C13H5orf15","taeGut_geneID"
"Heart","OG_0020521",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","APOA1","taeGut_geneID"
"Heart","OG_0020573",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","RAB12","taeGut_geneID"
"Heart","OG_0020581",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","CISD1","taeGut_geneID"
"Heart","OG_0020667",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","MRPL46","taeGut_geneID"
"Heart","OG_0020684",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","ETF1","taeGut_geneID"
"Heart","OG_0020719",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","stringtie_mRNA_51750","parsed_from_gene_id"
"Heart","OG_0020789",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","LOC100232025","taeGut_geneID"
"Heart","OG_0020851",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","CAVIN2","taeGut_geneID"
"Heart","OG_0020863",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","FAM199X","taeGut_geneID"
"Heart","OG_0021116",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","VSIR","taeGut_geneID"
"Heart","OG_0021170",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","UQCRFS1","taeGut_geneID"
"Heart","OG_0021188",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","ELOC","taeGut_geneID"
"Heart","OG_0021218",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","FEN1","taeGut_geneID"
"Heart","OG_0021222",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","RSAD2","taeGut_geneID"
"Heart","OG_0021243",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","LOC115491092","taeGut_geneID"
"Heart","OG_0021387",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","NPPA","taeGut_geneID"
"Heart","OG_0021395",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","C1QC","taeGut_geneID"
"Heart","OG_0021401",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","LOC770617","galGal_geneID"
"Heart","OG_0021421",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","CLDN5","taeGut_geneID"
"Heart","OG_0021434",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","KLF2","taeGut_geneID"
"Heart","OG_0021508",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","FITM2","taeGut_geneID"
"Heart","OG_0021539",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","TALDO1","taeGut_geneID"
"Heart","OG_0021546",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","C17H9orf78","taeGut_geneID"
"Heart","OG_0021558",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","MED7","taeGut_geneID"
"Heart","OG_0021743",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","JCHAIN","taeGut_geneID"
"Heart","OG_0021752",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","LOC100190135","taeGut_geneID"
"Heart","OG_0021758",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","APOLD1","taeGut_geneID"
"Heart","OG_0021811",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","ANKRD49","taeGut_geneID"
"Heart","OG_0021842",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","LOC100230549","taeGut_geneID"
"Heart","OG_0021898",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","OSBPL2","parsed_from_gene_id"
"Heart","OG_0022054",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","CYREN","taeGut_geneID"
"Heart","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","PPDPF","taeGut_geneID"
"Heart","OG_0022104",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","HSPB1","taeGut_geneID"
"Heart","OG_0022111",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","CMTM7","taeGut_geneID"
"Heart","OG_0022116",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","NDUFB8","taeGut_geneID"
"Heart","OG_0022128",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","PHF5A","taeGut_geneID"
"Heart","OG_0022177",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","RPS4X","taeGut_geneID"
"Heart","OG_0022457",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC100225312","taeGut_geneID"
"Heart","OG_0022458",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","CZH18orf32","taeGut_geneID"
"Heart","OG_0022491",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","MRPL51","taeGut_geneID"
"Heart","OG_0022497",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","DPT","taeGut_geneID"
"Heart","OG_0022508",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","MRPL28","taeGut_geneID"
"Heart","OG_0022523",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","MRPS25","taeGut_geneID"
"Heart","OG_0022545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","AIF1L","taeGut_geneID"
"Heart","OG_0022549",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","REXO2","taeGut_geneID"
"Heart","OG_0022882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","KCNE4","taeGut_geneID"
"Heart","OG_0022900",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","MRPS18C","taeGut_geneID"
"Heart","OG_0022933",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","NDUFA7","taeGut_geneID"
"Heart","OG_0022936",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","TXNDC17","taeGut_geneID"
"Heart","OG_0022945",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","ISCA1","taeGut_geneID"
"Heart","OG_0022955",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","EDF1","taeGut_geneID"
"Heart","OG_0023432",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","C5H11orf96","taeGut_geneID"
"Heart","OG_0023438",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","ALOX5AP","taeGut_geneID"
"Heart","OG_0023447",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","NOP16","taeGut_geneID"
"Heart","OG_0023449",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","TMEM35B","taeGut_geneID"
"Heart","OG_0023464",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","RPL31","taeGut_geneID"
"Heart","OG_0023660",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","Onecut1","parsed_from_gene_id"
"Heart","OG_0025057",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","CISD3","taeGut_geneID"
"Heart","OG_0025571",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","CKLF","taeGut_geneID"
"Heart","OG_0025604",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","TCIM","taeGut_geneID"
"Heart","OG_0025620",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","CAV2","taeGut_geneID"
"Heart","OG_0025640",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","SSR3","taeGut_geneID"
"Heart","OG_0025650",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","RPS27A","taeGut_geneID"
"Heart","OG_0025660",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","HINT3","taeGut_geneID"
"Heart","OG_0026021",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","MGP","taeGut_geneID"
"Heart","OG_0026040",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","CHCHD1","taeGut_geneID"
"Heart","OG_0026050",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","LSM3","taeGut_geneID"
"Heart","OG_0026651",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","EDEM2","galGal_geneID"
"Heart","OG_0026727",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","MRPS17","taeGut_geneID"
"Heart","OG_0026775",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","PTPMT1","taeGut_geneID"
"Heart","OG_0026783",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","COMMD9","taeGut_geneID"
"Heart","OG_0026954",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","USP7","parsed_from_gene_id"
"Heart","OG_0027124",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","RUSC2","taeGut_geneID"
"Heart","OG_0027157",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","COX6A1","taeGut_geneID"
"Heart","OG_0027180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","LOC100231110","taeGut_geneID"
"Heart","OG_0027846",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","KIF1B","taeGut_geneID"
"Heart","OG_0028036",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","USP53","taeGut_geneID"
"Heart","OG_0028055",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","ATP2A3","taeGut_geneID"
"Heart","OG_0028058",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","ATP1A1","taeGut_geneID"
"Heart","OG_0028597",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","GPX3","taeGut_geneID"
"Heart","OG_0028865",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","ULK1","taeGut_geneID"
"Heart","OG_0028892",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","MAP1A","taeGut_geneID"
"Heart","OG_0028920",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","CPT1A","taeGut_geneID"
"Heart","OG_0028974",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","SLC16A3","taeGut_geneID"
"Heart","OG_0028975",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","SLC16A1","taeGut_geneID"
"Heart","OG_0028976",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","SLC16A7","taeGut_geneID"
"Heart","OG_0028989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","LOC100229516","taeGut_geneID"
"Heart","OG_0029031",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","CMC4","parsed_from_gene_id"
"Heart","OG_0029817",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","JADE2","taeGut_geneID"
"Heart","OG_0029848",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","ARFGEF1","taeGut_geneID"
"Heart","OG_0029918",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","SCAF11","taeGut_geneID"
"Heart","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","AMOTL2","taeGut_geneID"
"Heart","OG_0030993",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","ZNF292","taeGut_geneID"
"Heart","OG_0031092",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","RAB11FIP1","taeGut_geneID"
"Heart","OG_0031135",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","TRIB2","taeGut_geneID"
"Heart","OG_0031145",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","CUL2","taeGut_geneID"
"Heart","OG_0031190",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","LARP1","taeGut_geneID"
"Heart","OG_0031217",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","PARD3B","parsed_from_gene_id"
"Heart","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","GNA12","taeGut_geneID"
"Heart","OG_0031383",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","ALDH6A1","taeGut_geneID"
"Heart","OG_0031504",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","GRSF1","taeGut_geneID"
"Heart","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","ECE1","taeGut_geneID"
"Heart","OG_0033035",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","JCAD","taeGut_geneID"
"Heart","OG_0033037",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","LAMB2","taeGut_geneID"
"Heart","OG_0033038",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","LAMB1","taeGut_geneID"
"Heart","OG_0033398",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","LOC100223131","taeGut_geneID"
"Heart","OG_0033419",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","PIK3CB","taeGut_geneID"
"Heart","OG_0033524",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","AKAP12","taeGut_geneID"
"Heart","OG_0033560",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","KCNJ8","taeGut_geneID"
"Heart","OG_0033566",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","KCNJ2","taeGut_geneID"
"Heart","OG_0033640",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","ALPK3","taeGut_geneID"
"Heart","OG_0033649",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","PDPR","taeGut_geneID"
"Heart","OG_0033718",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","DHTKD1","taeGut_geneID"
"Heart","OG_0033809",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","DSP","taeGut_geneID"
"Heart","OG_0033891",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","ACADS","taeGut_geneID"
"Heart","OG_0033996",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","RHOC","taeGut_geneID"
"Heart","OG_0034015",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","RAC2","taeGut_geneID"
"Heart","OG_0034039",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","RREB1","taeGut_geneID"
"Heart","OG_0035862",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","ANXA6","taeGut_geneID"
"Heart","OG_0035864",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","ANXA1","taeGut_geneID"
"Heart","OG_0035880",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","LARGE1","parsed_from_gene_id"
"Heart","OG_0035983",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","DPYSL3","taeGut_geneID"
"Heart","OG_0035985",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","DPYSL2","taeGut_geneID"
"Heart","OG_0036159",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","FZD6","taeGut_geneID"
"Heart","OG_0036224",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","TOP2B","taeGut_geneID"
"Heart","OG_0036277",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","LOC100217539","taeGut_geneID"
"Heart","OG_0038824",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","PDE3A","taeGut_geneID"
"Heart","OG_0038830",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","MIA3","galGal_geneID"
"Heart","OG_0041579",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","ITIH5","taeGut_geneID"
"Heart","OG_0041689",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","RAB3IL1","taeGut_geneID"
"Heart","OG_0041695",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","MTMR9","taeGut_geneID"
"Heart","OG_0041699",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","HSPD1","taeGut_geneID"
"Heart","OG_0041702",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","TCP1","taeGut_geneID"
"Heart","OG_0041721",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","ZEB1","taeGut_geneID"
"Heart","OG_0041739",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","CHRM3","galGal_geneID"
"Heart","OG_0041798",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","SLC25A4","taeGut_geneID"
"Heart","OG_0041848",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","PPARA","taeGut_geneID"
"Heart","OG_0041968",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","NAA15","taeGut_geneID"
"Heart","OG_0041991",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","GUCY1A2","taeGut_geneID"
"Heart","OG_0042009",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","CCDC141","taeGut_geneID"
"Heart","OG_0042217",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","PPP2R5E","taeGut_geneID"
"Heart","OG_0042249",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","LOC100224290","taeGut_geneID"
"Heart","OG_0042283",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","CTSZ","taeGut_geneID"
"Heart","OG_0042345",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","AQP1","taeGut_geneID"
